Orthogroup	Duplications (all)	Duplications (50% support)
OG0004181	2	2
OG0004182	2	2
OG0004183	2	2
OG0004184	2	2
OG0004185	2	2
OG0004186	2	2
OG0004187	2	2
OG0004188	2	2
OG0004189	2	2
OG0004190	2	2
OG0004191	2	2
OG0004192	2	2
OG0004193	2	2
OG0004194	2	2
OG0004195	2	2
OG0004196	2	2
OG0004197	2	2
OG0004198	2	2
OG0004199	2	2
OG0004200	2	2
OG0004201	2	2
OG0004202	2	2
OG0004203	2	2
OG0004204	2	2
OG0004205	2	2
OG0004206	2	2
OG0004207	2	2
OG0004208	2	2
OG0004209	2	2
OG0004210	2	2
OG0004211	2	2
OG0004212	2	2
OG0004213	2	2
OG0004214	2	2
OG0004215	2	2
OG0004216	2	2
OG0004217	3	3
OG0004218	2	2
OG0004219	2	2
OG0004220	2	2
OG0004221	2	2
OG0004222	2	2
OG0004223	2	2
OG0004224	2	2
OG0004225	2	2
OG0004226	2	2
OG0004227	2	2
OG0004228	2	2
OG0004229	2	2
OG0004230	2	2
OG0004231	2	2
OG0004232	2	2
OG0004233	2	2
OG0004234	2	2
OG0004235	2	2
OG0004236	2	2
OG0004237	2	2
OG0004238	2	2
OG0004239	2	2
OG0004240	2	2
OG0004241	2	2
OG0004242	2	2
OG0004243	2	2
OG0004244	2	2
OG0004245	2	2
OG0004246	2	2
OG0004247	2	2
OG0004248	2	2
OG0004249	2	2
OG0004250	2	2
OG0004251	2	2
OG0004252	2	2
OG0004253	2	2
OG0004254	2	2
OG0004255	2	2
OG0004256	2	2
OG0004257	2	2
OG0004258	2	2
OG0004259	2	2
OG0004260	2	2
OG0004261	2	2
OG0004262	2	2
OG0004263	2	2
OG0004264	2	2
OG0004265	2	2
OG0004266	2	2
OG0004267	2	2
OG0004268	2	2
OG0004269	2	2
OG0004270	2	2
OG0004271	2	2
OG0004272	2	2
OG0004273	2	2
OG0004274	2	2
OG0004275	2	2
OG0004276	2	2
OG0004277	2	2
OG0004278	2	2
OG0004279	2	2
OG0004280	3	3
OG0004281	2	2
OG0004282	2	2
OG0004283	2	2
OG0004284	2	2
OG0004285	2	2
OG0004286	2	2
OG0004287	2	2
OG0004288	3	3
OG0004289	2	2
OG0004290	2	2
OG0004291	2	2
OG0004292	2	2
OG0004293	2	2
OG0004294	1	1
OG0004295	2	2
OG0004296	2	2
OG0004297	2	2
OG0004298	2	2
OG0004299	3	3
OG0004300	2	2
OG0004301	2	2
OG0004302	2	2
OG0004303	2	2
OG0004304	2	2
OG0004305	2	2
OG0004306	2	2
OG0004307	2	2
OG0004308	2	2
OG0004309	2	2
OG0004310	2	2
OG0004311	2	2
OG0004312	2	2
OG0004313	2	2
OG0004314	2	2
OG0004315	2	2
OG0004316	2	2
OG0004317	2	2
OG0004318	2	2
OG0004319	2	2
OG0004320	2	2
OG0004321	2	2
OG0004322	2	2
OG0004323	2	2
OG0004324	2	2
OG0004325	2	2
OG0004326	2	2
OG0004327	2	2
OG0004328	2	2
OG0004329	2	2
OG0004330	2	2
OG0004331	2	2
OG0004332	2	2
OG0004333	2	2
OG0004334	2	2
OG0004335	2	2
OG0004336	2	2
OG0004337	2	2
OG0004338	2	2
OG0004339	2	2
OG0004340	2	2
OG0004341	2	2
OG0004342	2	2
OG0004343	2	2
OG0004344	2	2
OG0004345	2	2
OG0004346	2	2
OG0004347	2	2
OG0004348	2	2
OG0004349	2	2
OG0004350	2	2
OG0004351	2	2
OG0004352	2	2
OG0004353	3	3
OG0004354	2	2
OG0004355	2	2
OG0004356	2	2
OG0004357	2	2
OG0004358	2	2
OG0004359	2	2
OG0004360	2	2
OG0004361	2	2
OG0004362	2	2
OG0004363	2	2
OG0004364	2	2
OG0004365	2	2
OG0004366	2	2
OG0004367	2	2
OG0004368	2	2
OG0004369	2	2
OG0004370	2	2
OG0004371	2	2
OG0004372	2	2
OG0004373	2	2
OG0004374	2	2
OG0004375	2	2
OG0004376	2	2
OG0004377	2	2
OG0004378	2	2
OG0004379	2	2
OG0004380	2	2
OG0004381	2	2
OG0004382	2	2
OG0004383	2	2
OG0004384	2	2
OG0004385	2	2
OG0004386	2	2
OG0004387	2	2
OG0004388	2	2
OG0004389	2	2
OG0004390	2	2
OG0004391	2	2
OG0004392	2	2
OG0004393	2	2
OG0004394	2	2
OG0004395	2	2
OG0004396	2	2
OG0004397	2	2
OG0004398	2	2
OG0004399	2	2
OG0004400	2	2
OG0004401	2	2
OG0004402	2	2
OG0004403	1	1
OG0004404	2	2
OG0004405	1	1
OG0004406	2	2
OG0004407	2	2
OG0004408	2	2
OG0004409	2	2
OG0004410	2	2
OG0004411	2	2
OG0004412	2	2
OG0004413	2	2
OG0004414	2	2
OG0004415	2	2
OG0004416	2	2
OG0004417	2	2
OG0004418	2	2
OG0004419	2	2
OG0004420	2	2
OG0004421	2	2
OG0004422	2	2
OG0004423	2	2
OG0004424	2	2
OG0004425	2	2
OG0004426	2	2
OG0004427	2	2
OG0004428	2	2
OG0004429	2	2
OG0004430	2	2
OG0004431	2	2
OG0004432	2	2
OG0004433	2	2
OG0004434	2	2
OG0004435	2	2
OG0004436	2	2
OG0004437	2	2
OG0004438	2	2
OG0004439	3	3
OG0004440	2	2
OG0004441	2	2
OG0004442	2	2
OG0004443	2	2
OG0004444	2	2
OG0004445	2	2
OG0004446	2	2
OG0004447	2	2
OG0004448	2	2
OG0004449	2	2
OG0004450	2	2
OG0004451	2	2
OG0004452	2	2
OG0004453	2	2
OG0004454	2	2
OG0004455	2	2
OG0004456	2	2
OG0004457	2	2
OG0004458	2	2
OG0004459	2	2
OG0004460	2	2
OG0004461	2	2
OG0004462	2	2
OG0004463	2	2
OG0004464	2	2
OG0004465	2	2
OG0004466	2	2
OG0004467	2	2
OG0004468	2	2
OG0004469	2	2
OG0004470	3	3
OG0004471	2	2
OG0004472	3	3
OG0004473	2	2
OG0004474	2	2
OG0004475	2	2
OG0004476	2	2
OG0004477	2	2
OG0004478	2	2
OG0004479	2	2
OG0004480	2	2
OG0004481	2	2
OG0004482	2	2
OG0004483	2	2
OG0004484	2	2
OG0004485	2	2
OG0004486	2	2
OG0004487	2	2
OG0004488	2	2
OG0004489	2	2
OG0004490	2	2
OG0004491	2	2
OG0004492	2	2
OG0004493	2	2
OG0004494	1	1
OG0004495	2	2
OG0004496	2	2
OG0004497	2	2
OG0004498	2	2
OG0004499	2	2
OG0004500	2	2
OG0004501	2	2
OG0004502	2	2
OG0004503	2	2
OG0004504	2	2
OG0004505	2	2
OG0004506	2	2
OG0004507	2	2
OG0004508	2	2
OG0004509	2	2
OG0004510	2	2
OG0004511	2	2
OG0004512	2	2
OG0004513	2	2
OG0004514	2	2
OG0004515	2	2
OG0004516	2	2
OG0004517	2	2
OG0004518	2	2
OG0004519	3	3
OG0004520	3	3
OG0004521	2	2
OG0004522	2	2
OG0004523	2	2
OG0004524	2	2
OG0004525	2	2
OG0004526	2	2
OG0004527	3	3
OG0004528	2	2
OG0004529	2	2
OG0004530	2	2
OG0004531	2	2
OG0004532	2	2
OG0004533	2	2
OG0004534	2	2
OG0004535	2	2
OG0004536	2	2
OG0004537	2	2
OG0004538	2	2
OG0004539	2	2
OG0004540	2	2
OG0004541	2	2
OG0004542	2	2
OG0004543	2	2
OG0004544	2	2
OG0004545	2	2
OG0004546	2	2
OG0004547	2	2
OG0004548	2	2
OG0004549	2	2
OG0004550	2	2
OG0004551	2	2
OG0004552	2	2
OG0004553	2	2
OG0004554	2	2
OG0004555	2	2
OG0004556	2	2
OG0004557	2	2
OG0004558	2	2
OG0004559	2	2
OG0004560	2	2
OG0004561	2	2
OG0004562	2	2
OG0004563	2	2
OG0004564	2	2
OG0004565	2	2
OG0004566	2	2
OG0004567	2	2
OG0004568	2	2
OG0004569	2	2
OG0004570	2	2
OG0004571	2	2
OG0004572	3	3
OG0004573	2	2
OG0004574	2	2
OG0004575	2	2
OG0004576	2	2
OG0004577	2	2
OG0004578	3	3
OG0004579	2	2
OG0004580	2	2
OG0004581	2	2
OG0004582	2	2
OG0004583	2	2
OG0004584	2	2
OG0004585	2	2
OG0004586	2	2
OG0004587	2	2
OG0004588	2	2
OG0004589	2	2
OG0004590	2	2
OG0004591	2	2
OG0004592	2	2
OG0004593	2	2
OG0004594	2	2
OG0004595	2	2
OG0004596	2	2
OG0004597	2	2
OG0004598	2	2
OG0004599	2	2
OG0004600	2	2
OG0004601	2	2
OG0004602	2	2
OG0004603	2	2
OG0004604	2	2
OG0004605	2	2
OG0004606	2	2
OG0004607	2	2
OG0004608	2	2
OG0004609	2	2
OG0004610	2	2
OG0004611	2	2
OG0004612	2	2
OG0004613	2	2
OG0004614	2	2
OG0004615	2	2
OG0004616	2	2
OG0004617	2	2
OG0004618	2	2
OG0004619	2	2
OG0004620	2	2
OG0004621	2	2
OG0004622	2	2
OG0004623	2	2
OG0004624	2	2
OG0004625	2	2
OG0004626	2	2
OG0004627	2	2
OG0004628	2	2
OG0004629	2	2
OG0004630	2	2
OG0004631	2	2
OG0004632	2	2
OG0004633	2	2
OG0004634	2	2
OG0004635	2	2
OG0004636	2	2
OG0004637	2	2
OG0004638	2	2
OG0004639	2	2
OG0004640	2	2
OG0004641	2	2
OG0004642	2	2
OG0004643	2	2
OG0004644	2	2
OG0004645	2	2
OG0004646	2	2
OG0004647	2	2
OG0004648	2	2
OG0004649	2	2
OG0004650	2	2
OG0004651	2	2
OG0004652	2	2
OG0004653	2	2
OG0004654	2	2
OG0004655	2	2
OG0004656	2	2
OG0004657	2	2
OG0004658	2	2
OG0004659	2	2
OG0004660	2	2
OG0004661	2	2
OG0004662	2	2
OG0004663	2	2
OG0004664	2	2
OG0004665	2	2
OG0004666	2	2
OG0004667	2	2
OG0004668	2	2
OG0004669	2	2
OG0004670	2	2
OG0004671	2	2
OG0004672	2	2
OG0004673	2	2
OG0004674	2	2
OG0004675	2	2
OG0004676	2	2
OG0004677	2	2
OG0004678	2	2
OG0004679	2	2
OG0004680	2	2
OG0004681	2	2
OG0004682	2	2
OG0004683	2	2
OG0004684	2	2
OG0004685	2	2
OG0004686	2	2
OG0004687	2	2
OG0004688	2	2
OG0004689	2	2
OG0004690	2	2
OG0004691	2	2
OG0004692	2	2
OG0004693	2	2
OG0004694	2	2
OG0004695	2	2
OG0004696	2	2
OG0004697	2	2
OG0004698	2	2
OG0004699	2	2
OG0004700	2	2
OG0004701	2	2
OG0004702	2	2
OG0004703	2	2
OG0004704	2	2
OG0004705	2	2
OG0004706	2	2
OG0004707	2	2
OG0004708	2	2
OG0004709	2	2
OG0004710	2	2
OG0004711	2	2
OG0004712	2	2
OG0004713	2	2
OG0004714	2	2
OG0004715	2	2
OG0004716	2	2
OG0004717	2	2
OG0004718	2	2
OG0004719	2	2
OG0004720	2	2
OG0004721	2	2
OG0004722	2	2
OG0004723	2	2
OG0004724	2	2
OG0004725	2	2
OG0004726	2	2
OG0004727	2	2
OG0004728	2	2
OG0004729	2	2
OG0004730	2	2
OG0004731	3	3
OG0004732	2	2
OG0004733	2	2
OG0004734	2	2
OG0004735	2	2
OG0004736	2	2
OG0004737	2	2
OG0004738	2	2
OG0004739	2	2
OG0004740	2	2
OG0004741	2	2
OG0004742	2	2
OG0004743	2	2
OG0004744	2	2
OG0004745	2	2
OG0004746	2	2
OG0004747	2	2
OG0004748	2	2
OG0004749	2	2
OG0004750	2	2
OG0004751	2	2
OG0004752	2	2
OG0004753	2	2
OG0004754	2	2
OG0004755	2	2
OG0004756	2	2
OG0004757	2	2
OG0004758	2	2
OG0004759	2	2
OG0004760	2	2
OG0004761	2	2
OG0004762	2	2
OG0004763	2	2
OG0004764	2	2
OG0004765	2	2
OG0004766	3	3
OG0004767	2	2
OG0004768	2	2
OG0004769	2	2
OG0004770	2	2
OG0004771	2	2
OG0004772	2	2
OG0004773	2	2
OG0004774	2	2
OG0004775	2	2
OG0004776	2	2
OG0004777	2	2
OG0004778	2	2
OG0004779	2	2
OG0004780	3	3
OG0004781	2	2
OG0004782	2	2
OG0004783	2	2
OG0004784	2	2
OG0004785	2	2
OG0004786	2	2
OG0004787	2	2
OG0004788	2	2
OG0004789	2	2
OG0004790	2	2
OG0004791	2	2
OG0004792	2	2
OG0004793	2	2
OG0004794	2	2
OG0004795	2	2
OG0004796	2	2
OG0004797	2	2
OG0004798	2	2
OG0004799	2	2
OG0004800	2	2
OG0004801	3	3
OG0004802	2	2
OG0004803	2	2
OG0004804	2	2
OG0004805	2	2
OG0004806	2	2
OG0004807	2	2
OG0004808	2	2
OG0004809	2	2
OG0004810	2	2
OG0004811	2	2
OG0004812	2	2
OG0004813	2	2
OG0004814	2	2
OG0004815	2	2
OG0004816	2	2
OG0004817	2	2
OG0004818	2	2
OG0004819	2	2
OG0004820	2	2
OG0004821	3	3
OG0004822	2	2
OG0004823	2	2
OG0004824	2	2
OG0004825	2	2
OG0004826	2	2
OG0004827	2	2
OG0004828	2	2
OG0004829	2	2
OG0004830	2	2
OG0004831	2	2
OG0004832	2	2
OG0004833	2	2
OG0004834	2	2
OG0004835	2	2
OG0004836	2	2
OG0004837	2	2
OG0004838	2	2
OG0004839	2	2
OG0004840	2	2
OG0004841	3	3
OG0004842	2	2
OG0004843	2	2
OG0004844	2	2
OG0004845	2	2
OG0004846	2	2
OG0004847	2	2
OG0004848	2	2
OG0004849	2	2
OG0004850	2	2
OG0004851	2	2
OG0004852	2	2
OG0004853	2	2
OG0004854	2	2
OG0004855	3	3
OG0004856	2	2
OG0004857	2	2
OG0004858	3	3
OG0004859	2	2
OG0004860	2	2
OG0004861	2	2
OG0004862	2	2
OG0004863	2	2
OG0004864	2	2
OG0004865	2	2
OG0004866	2	2
OG0004867	2	2
OG0004868	2	2
OG0004869	2	2
OG0004870	2	2
OG0004871	2	2
OG0004872	2	2
OG0004873	2	2
OG0004874	2	2
OG0004875	2	2
OG0004876	2	2
OG0004877	2	2
OG0004878	2	2
OG0004879	2	2
OG0004880	2	2
OG0004881	2	2
OG0004882	2	2
OG0004883	2	2
OG0004884	2	2
OG0004885	2	2
OG0004886	2	2
OG0004887	2	2
OG0004888	2	2
OG0004889	2	2
OG0004890	2	2
OG0004891	2	2
OG0004892	3	3
OG0004893	2	2
OG0004894	2	2
OG0004895	2	2
OG0004896	2	2
OG0004897	2	2
OG0004898	2	2
OG0004899	2	2
OG0004900	2	2
OG0004901	2	2
OG0004902	2	2
OG0004903	3	3
OG0004904	2	2
OG0004905	2	2
OG0004906	2	2
OG0004907	2	2
OG0004908	2	2
OG0004909	2	2
OG0004910	2	2
OG0004911	2	2
OG0004912	2	2
OG0004913	2	2
OG0004914	2	2
OG0004915	2	2
OG0004916	2	2
OG0004917	2	2
OG0004918	2	2
OG0004919	2	2
OG0004920	2	2
OG0004921	2	2
OG0004922	2	2
OG0004923	2	2
OG0004924	2	2
OG0004925	2	2
OG0004926	2	2
OG0004927	2	2
OG0004928	2	2
OG0004929	2	2
OG0004930	2	2
OG0004931	2	2
OG0004932	2	2
OG0004933	2	2
OG0004934	2	2
OG0004935	2	2
OG0004936	2	2
OG0004937	2	2
OG0004938	2	2
OG0004939	2	2
OG0004940	2	2
OG0004941	2	2
OG0004942	2	2
OG0004943	2	2
OG0004944	3	3
OG0004945	2	2
OG0004946	2	2
OG0004947	2	2
OG0004948	2	2
OG0004949	2	2
OG0004950	2	2
OG0004951	2	2
OG0004952	2	2
OG0004953	2	2
OG0004954	2	2
OG0004955	2	2
OG0004956	2	2
OG0004957	2	2
OG0004958	2	2
OG0004959	2	2
OG0004960	2	2
OG0004961	2	2
OG0004962	2	2
OG0004963	2	2
OG0004964	2	2
OG0004965	2	2
OG0004966	2	2
OG0004967	2	2
OG0004968	2	2
OG0004969	2	2
OG0004970	2	2
OG0004971	2	2
OG0004972	2	2
OG0004973	2	2
OG0004974	2	2
OG0004975	2	2
OG0004976	2	2
OG0004977	2	2
OG0004978	2	2
OG0004979	2	2
OG0004980	2	2
OG0004981	2	2
OG0004982	2	2
OG0004983	2	2
OG0004984	2	2
OG0004985	2	2
OG0004986	2	2
OG0004987	2	2
OG0004988	2	2
OG0004989	2	2
OG0004990	2	2
OG0004991	2	2
OG0004992	2	2
OG0004993	2	2
OG0004994	2	2
OG0004995	2	2
OG0004996	2	2
OG0004997	2	2
OG0004998	2	2
OG0004999	2	2
OG0005000	2	2
OG0005001	2	2
OG0005002	2	2
OG0005003	2	2
OG0005004	2	2
OG0005005	2	2
OG0005006	2	2
OG0005007	2	2
OG0005008	2	2
OG0005009	2	2
OG0005010	2	2
OG0005011	2	2
OG0005012	2	2
OG0005013	2	2
OG0005014	2	2
OG0005015	2	2
OG0005016	2	2
OG0005017	2	2
OG0005018	2	2
OG0005019	2	2
OG0005020	2	2
OG0005021	2	2
OG0005022	2	2
OG0005023	2	2
OG0005024	2	2
OG0005025	2	2
OG0005026	2	2
OG0005027	2	2
OG0005028	2	2
OG0005029	2	2
OG0005030	2	2
OG0005031	3	3
OG0005032	2	2
OG0005033	2	2
OG0005034	3	3
OG0005035	2	2
OG0005036	2	2
OG0005037	2	2
OG0005038	2	2
OG0005039	2	2
OG0005040	2	2
OG0005041	2	2
OG0005042	2	2
OG0005043	2	2
OG0005044	2	2
OG0005045	2	2
OG0005046	2	2
OG0005047	2	2
OG0005048	3	3
OG0005049	2	2
OG0005050	2	2
OG0005051	2	2
OG0005052	2	2
OG0005053	2	2
OG0005054	2	2
OG0005055	2	2
OG0005056	2	2
OG0005057	2	2
OG0005058	2	2
OG0005059	2	2
OG0005060	2	2
OG0005061	2	2
OG0005062	2	2
OG0005063	2	2
OG0005064	2	2
OG0005065	2	2
OG0005066	2	2
OG0005067	2	2
OG0005068	2	2
OG0005069	2	2
OG0005070	2	2
OG0005071	2	2
OG0005072	2	2
OG0005073	2	2
OG0005074	2	2
OG0005075	2	2
OG0005076	2	2
OG0005077	2	2
OG0005078	2	2
OG0005079	2	2
OG0005080	2	2
OG0005081	2	2
OG0005082	2	2
OG0005083	2	2
OG0005084	2	2
OG0005085	2	2
OG0005086	2	2
OG0005087	2	2
OG0005088	2	2
OG0005089	2	2
OG0005090	2	2
OG0005091	2	2
OG0005092	2	2
OG0005093	2	2
OG0005094	2	2
OG0005095	2	2
OG0005096	2	2
OG0005097	2	2
OG0005098	2	2
OG0005099	2	2
OG0005100	2	2
OG0005101	2	2
OG0005102	2	2
OG0005103	2	2
OG0005104	2	2
OG0005105	2	2
OG0005106	2	2
OG0005107	2	2
OG0005108	2	2
OG0005109	2	2
OG0005110	2	2
OG0005111	2	2
OG0005112	2	2
OG0005113	2	2
OG0005114	2	2
OG0005115	2	2
OG0005116	2	2
OG0005117	2	2
OG0005118	2	2
OG0005119	2	2
OG0005120	2	2
OG0005121	2	2
OG0005122	2	2
OG0005123	2	2
OG0005124	2	2
OG0005125	2	2
OG0005126	2	2
OG0005127	2	2
OG0005128	2	2
OG0005129	2	2
OG0005130	2	2
OG0005131	2	2
OG0005132	2	2
OG0005133	2	2
OG0005134	2	2
OG0005135	2	2
OG0005136	3	3
OG0005137	2	2
OG0005138	2	2
OG0005139	2	2
OG0005140	2	2
OG0005141	2	2
OG0005142	2	2
OG0005143	2	2
OG0005144	2	2
OG0005145	2	2
OG0005146	2	2
OG0005147	2	2
OG0005148	2	2
OG0005149	2	2
OG0005150	2	2
OG0005151	2	2
OG0005152	3	3
OG0005153	2	2
OG0005154	2	2
OG0005155	2	2
OG0005156	2	2
OG0005157	3	3
OG0005158	2	2
OG0005159	4	4
OG0005160	2	2
OG0005161	2	2
OG0005162	2	2
OG0005163	2	2
OG0005164	2	2
OG0005165	2	2
OG0005166	3	3
OG0005167	4	4
OG0005168	3	3
OG0005169	3	3
OG0005170	3	3
OG0005171	3	3
OG0005172	3	3
OG0005173	3	3
OG0005174	3	3
OG0005175	3	3
OG0005176	4	4
OG0005177	3	3
OG0005178	4	4
OG0005179	3	3
OG0005180	4	4
OG0005181	3	3
OG0005182	3	3
OG0005183	3	3
OG0005184	3	3
OG0005185	3	3
OG0005186	3	3
OG0005187	4	4
OG0005188	3	3
OG0005189	3	3
OG0005190	3	3
OG0005191	3	3
OG0005192	4	4
OG0005193	3	3
OG0005194	3	3
OG0005195	3	3
OG0005196	3	3
OG0005197	3	3
OG0005198	4	4
OG0005199	3	3
OG0005200	3	3
OG0005201	3	3
OG0005202	3	3
OG0005203	4	4
OG0005204	4	4
OG0005205	4	4
OG0005206	4	4
OG0005207	4	4
OG0005208	4	4
OG0005209	4	4
OG0005210	1	1
OG0005211	1	1
OG0005212	2	2
OG0005213	1	1
OG0005214	1	1
OG0005215	1	1
OG0005216	2	2
OG0005217	1	1
OG0005218	1	1
OG0005219	1	1
OG0005220	2	2
OG0005221	1	1
OG0005222	1	1
OG0005223	1	1
OG0005224	1	1
OG0005225	2	2
OG0005226	2	2
OG0005227	1	1
OG0005228	1	1
OG0005229	2	2
OG0005230	1	1
OG0005231	1	1
OG0005232	1	1
OG0005233	2	2
OG0005234	2	2
OG0005235	2	2
OG0005236	2	2
OG0005237	1	1
OG0005238	1	1
OG0005239	1	1
OG0005240	1	1
OG0005241	1	1
OG0005242	1	1
OG0005243	2	2
OG0005244	1	1
OG0005245	2	2
OG0005246	1	1
OG0005247	2	2
OG0005248	1	1
OG0005249	1	1
OG0005250	1	1
OG0005251	1	1
OG0005252	2	2
OG0005253	2	2
OG0005254	2	2
OG0005255	1	1
OG0005256	1	1
OG0005257	2	2
OG0005258	1	1
OG0005259	2	2
OG0005260	1	1
OG0005261	1	1
OG0005262	2	2
OG0005263	2	2
OG0005264	1	1
OG0005265	1	1
OG0005266	1	1
OG0005267	2	2
OG0005268	1	1
OG0005269	1	1
OG0005270	1	1
OG0005271	2	2
OG0005272	2	2
OG0005273	1	1
OG0005274	1	1
OG0005275	1	1
OG0005276	1	1
OG0005277	1	1
OG0005278	1	1
OG0005279	1	1
OG0005280	2	2
OG0005281	2	2
OG0005282	2	2
OG0005283	2	2
OG0005284	2	2
OG0005285	2	2
OG0005286	2	2
OG0005287	1	1
OG0005288	2	2
OG0005289	1	1
OG0005290	1	1
OG0005291	1	1
OG0005292	2	2
OG0005293	1	1
OG0005294	1	1
OG0005295	2	2
OG0005296	2	2
OG0005297	1	1
OG0005298	1	1
OG0005299	1	1
OG0005300	1	1
OG0005301	1	1
OG0005302	1	1
OG0005303	1	1
OG0005304	1	1
OG0005305	1	1
OG0005306	1	1
OG0005307	1	1
OG0005308	1	1
OG0005309	1	1
OG0005310	2	2
OG0005311	1	1
OG0005312	1	1
OG0005313	1	1
OG0005314	2	2
OG0005315	1	1
OG0005316	1	1
OG0005317	1	1
OG0005318	2	2
OG0005319	1	1
OG0005320	2	2
OG0005321	2	2
OG0005322	1	1
OG0005323	1	1
OG0005324	2	2
OG0005325	1	1
OG0005326	2	2
OG0005327	1	1
OG0005328	1	1
OG0005329	1	1
OG0005330	1	1
OG0005331	1	1
OG0005332	1	1
OG0005333	1	1
OG0005334	1	1
OG0005335	1	1
OG0005336	1	1
OG0005337	2	2
OG0005338	1	1
OG0005339	1	1
OG0005340	1	1
OG0005341	1	1
OG0005342	2	2
OG0005343	2	2
OG0005344	1	1
OG0005345	1	1
OG0005346	2	2
OG0005347	1	1
OG0005348	1	1
OG0005349	1	1
OG0005350	2	2
OG0005351	2	2
OG0005352	1	1
OG0005353	1	1
OG0005354	1	1
OG0005355	1	1
OG0005356	2	2
OG0005357	1	1
OG0005358	1	1
OG0005359	1	1
OG0005360	1	1
OG0005361	1	1
OG0005362	1	1
OG0005363	2	2
OG0005364	2	2
OG0005365	1	1
OG0005366	2	2
OG0005367	2	2
OG0005368	2	2
OG0005369	2	2
OG0005370	1	1
OG0005371	1	1
OG0005372	1	1
OG0005373	1	1
OG0005374	1	1
OG0005375	2	2
OG0005376	2	2
OG0005377	1	1
OG0005378	1	1
OG0005379	1	1
OG0005380	1	1
OG0005381	2	2
OG0005382	1	1
OG0005383	1	1
OG0005384	2	2
OG0005385	2	2
OG0005386	1	1
OG0005387	1	1
OG0005388	1	1
OG0005389	1	1
OG0005390	1	1
OG0005391	1	1
OG0005392	1	1
OG0005393	1	1
OG0005394	1	1
OG0005395	2	2
OG0005396	1	1
OG0005397	2	2
OG0005398	1	1
OG0005399	1	1
OG0005400	2	2
OG0005401	1	1
OG0005402	1	1
OG0005403	1	1
OG0005404	1	1
OG0005405	1	1
OG0005406	1	1
OG0005407	1	1
OG0005408	1	1
OG0005409	1	1
OG0005410	2	2
OG0005411	1	1
OG0005412	1	1
OG0005413	1	1
OG0005414	1	1
OG0005415	2	2
OG0005416	1	1
OG0005417	2	2
OG0005418	2	2
OG0005419	2	2
OG0005420	2	2
OG0005421	1	1
OG0005422	1	1
OG0005423	1	1
OG0005424	2	2
OG0005425	2	2
OG0005426	1	1
OG0005427	2	2
OG0005428	2	2
OG0005429	2	2
OG0005430	1	1
OG0005431	1	1
OG0005432	1	1
OG0005433	2	2
OG0005434	1	1
OG0005435	1	1
OG0005436	1	1
OG0005437	2	2
OG0005438	1	1
OG0005439	1	1
OG0005440	1	1
OG0005441	2	2
OG0005442	1	1
OG0005443	1	1
OG0005444	1	1
OG0005445	1	1
OG0005446	1	1
OG0005447	1	1
OG0005448	2	2
OG0005449	1	1
OG0005450	1	1
OG0005451	1	1
OG0005452	1	1
OG0005453	1	1
OG0005454	1	1
OG0005455	1	1
OG0005456	1	1
OG0005457	1	1
OG0005458	1	1
OG0005459	2	2
OG0005460	1	1
OG0005461	1	1
OG0005462	2	2
OG0005463	1	1
OG0005464	2	2
OG0005465	1	1
OG0005466	2	2
OG0005467	2	2
OG0005468	2	2
OG0005469	1	1
OG0005470	1	1
OG0005471	1	1
OG0005472	1	1
OG0005473	1	1
OG0005474	1	1
OG0005475	1	1
OG0005476	1	1
OG0005477	1	1
OG0005478	2	2
OG0005479	1	1
OG0005480	2	2
OG0005481	2	2
OG0005482	1	1
OG0005483	1	1
OG0005484	2	2
OG0005485	1	1
OG0005486	1	1
OG0005487	2	2
OG0005488	2	2
OG0005489	2	2
OG0005490	2	2
OG0005491	1	1
OG0005492	1	1
OG0005493	2	2
OG0005494	2	2
OG0005495	1	1
OG0005496	1	1
OG0005497	1	1
OG0005498	1	1
OG0005499	1	1
OG0005500	1	1
OG0005501	2	2
OG0005502	1	1
OG0005503	1	1
OG0005504	1	1
OG0005505	1	1
OG0005506	2	2
OG0005507	1	1
OG0005508	1	1
OG0005509	1	1
OG0005510	1	1
OG0005511	1	1
OG0005512	1	1
OG0005513	1	1
OG0005514	2	2
OG0005515	2	2
OG0005516	2	2
OG0005517	1	1
OG0005518	1	1
OG0005519	2	2
OG0005520	2	2
OG0005521	2	2
OG0005522	2	2
OG0005523	1	1
OG0005524	2	2
OG0005525	2	2
OG0005526	1	1
OG0005527	1	1
OG0005528	2	2
OG0005529	2	2
OG0005530	1	1
OG0005531	1	1
OG0005532	1	1
OG0005533	2	2
OG0005534	1	1
OG0005535	1	1
OG0005536	1	1
OG0005537	1	1
OG0005538	1	1
OG0005539	1	1
OG0005540	1	1
OG0005541	2	2
OG0005542	1	1
OG0005543	2	2
OG0005544	1	1
OG0005545	1	1
OG0005546	1	1
OG0005547	2	2
OG0005548	2	2
OG0005549	1	1
OG0005550	1	1
OG0005551	1	1
OG0005552	1	1
OG0005553	1	1
OG0005554	2	2
OG0005555	1	1
OG0005556	1	1
OG0005557	1	1
OG0005558	1	1
OG0005559	2	2
OG0005560	1	1
OG0005561	2	2
OG0005562	1	1
OG0005563	2	2
OG0005564	1	1
OG0005565	1	1
OG0005566	2	2
OG0005567	2	2
OG0005568	2	2
OG0005569	2	2
OG0005570	1	1
OG0005571	2	2
OG0005572	1	1
OG0005573	1	1
OG0005574	1	1
OG0005575	2	2
OG0005576	2	2
OG0005577	2	2
